timestamp,seed_record_id,direction,candidate_title,candidate_authors,candidate_year,candidate_venue,candidate_id_type,candidate_id_value,candidate_url,decision,reason,notes,source_file
2026-03-03T23:01:56,A009,forward,Can artificial intelligence solve the blockchain oracle problem? Unpacking the challenges and possibilities,Giulio Caldarelli,2025.0,,openalex,W4416936153,https://openalex.org/W4416936153,exclude,Web/infrastructure or non-trading background reference; excluded for agentic trading snowballing.,Forward snowballing (cited-by) via OpenAlex.,papers/md/AI_Oracle_A_Blockchain-Powered_Oracle_for_LLMs_and_AI_Agents.md
2026-03-04T22:28:48,A015,backward,,,,,url,https://arxiv.org/abs/2401,https://arxiv.org/abs/2401,exclude,Broken URL in extracted refs; repaired as arXiv:2401.11641,"n, Junhao Chen, Yifan Zhou, Gengchen Mai, Ninghao Liu, and Tianming Liu. Revolutionizing finance with llms: An overview of applications and insights, 2024. URL https://arxiv.org/abs/2401. 11641. 13 EFS: Evolutionary Factor Searching for Sparse Portfolio Optimization Using Large Language Models A Algorithm Details A.1 Algorithm of EFS Framework",papers/md/2507.17211v1.md
2026-03-15T13:42:57,A001,forward,"Quant 4.0: engineering quantitative investment with automated, explainable, and knowledge-driven artificial intelligence",Jian Guo; Saizhuo Wang; Lionel M. Ni; Heung‐Yeung Shum,2024,,openalex,W4405828000,https://openalex.org/W4405828000,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:42:57,A001,forward,Can AI help with your personal finances?,Oudom Hean; Utsha Saha; Binita Saha,2025,,openalex,W4406219584,https://openalex.org/W4406219584,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey.",papers.json
2026-03-15T13:42:57,A001,forward,Comparing ChatGPT And LSTM In Predicting Changes In Quarterly Financial Metrics,Vitali Chaiko,2024,,openalex,W4400211875,https://openalex.org/W4400211875,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:00,A002,forward,Evaluation of Financial Risk Management of Digital Services Companies Using Integrated Entropy-Weight TOPSIS Model,Weng Siew Lam; Weng Siew Lam; P. F. Lee,2026,,openalex,W7127281088,https://openalex.org/W7127281088,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey.",papers.json
2026-03-15T13:43:02,A003,forward,Risk-Aware Crypto Price Prediction Using DQN with Volatility-Adjusted Rewards Across Multi-Period State Representations,Otabek Sattarov; Fazliddin Makhmudov,2025,,openalex,W4414334067,https://openalex.org/W4414334067,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:04,A004,forward,Stock portfolio selection based on risk appetite: Evidence from ChatGPT,Constantin J. Schneider; Yahya Yilmaz,2025,,openalex,W4410487746,https://openalex.org/W4410487746,include,Imported as A056,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:15,A010,forward,&lt;b&gt;&lt;span&gt;Agentic AI Regulation Under the AI Act: A Proof of Concept or A Concept to Prove?&lt;/span&gt;&lt;/b&gt;,CHRISTINE SALOUSTROU,2025,,openalex,W4413385516,https://openalex.org/W4413385516,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:15,A010,forward,Bank of the future: automation of processes with the help of AI agents,T. N. Zverkova,2025,,openalex,W4415385403,https://openalex.org/W4415385403,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:15,A010,forward,Multi-Agent LLM Approach for Moderating E-Commerce Customer Service Responses,T. Gomes; André Gomes Regino; Rodrigo Caus; Victor Sotelo; Julio Cesar dos Reis,2025,,openalex,W4416744807,https://openalex.org/W4416744807,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:15,A010,forward,Transformation of the organizational structure of a regional bank in the conditions,T. N. Zverkova,2026,,openalex,W7127325182,https://openalex.org/W7127325182,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:15,A010,forward,Changing Bank Analysis Processes under the Influence of Artificial Intelligence Technologies,T. N. Zverkova,2026,,openalex,W7133209970,https://openalex.org/W7133209970,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:23,A016,forward,Toward a unified agentic framework for regime-aware portfolio optimization with LLM signals,Lamukanyani Alson Mantshimuli; John Weirstrass Muteba Mwamba,2026,,openalex,W7134238882,https://openalex.org/W7134238882,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.,papers.json
2026-03-15T13:43:26,A017,forward,A Comprehensive Survey on Machine Learning-Based Quantitative Technical Analysis in Financial Markets,Qifeng He; Xiaoshu Zhu; Yan Zhou; Feng Ding; Wenbin Chen,2026,,openalex,W7134917867,https://openalex.org/W7134917867,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus.",papers.json
2026-03-15T13:43:33,A022,forward,"Large Language Models and Sentiment Analysis in Financial Markets: A Review, Datasets, and Case Study",Chenghao Liu; Arunkumar Arulappan; Ranesh Kumar Naha; Aniket Mahanti; Joarder Kamruzzaman; In-Ho Ra,2024,,openalex,W4401691580,https://openalex.org/W4401691580,exclude,"Finance-focused review with case study, but primarily background/survey rather than a direct trading-system contribution; excluded to keep the corpus scoped.",Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:33,A022,forward,LLM-Powered AI Agent Systems and Their Applications in Industry,Guannan Liang; Qianqian Tong,2025,,openalex,W4413180152,https://openalex.org/W4413180152,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:33,A022,forward,Generative AI Solutions to Empower Financial Firms,Shashank Shaurya Dubey; Vivek Astvansh; Praveen K. Kopalle,2024,,openalex,W4405930747,https://openalex.org/W4405930747,exclude,Broad corporate/industry discussion of GenAI for financial firms; background rather than direct trading-system contribution.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:33,A022,forward,Hierarchical RNNs with graph policy and attention for drone swarm,Xiaolong Wei; Wenpeng Cui; Xianglin Huang; Lifang Yang; XiaoQi Geng; Zhulin Tao; Yan Zhai,2024,,openalex,W4393118594,https://openalex.org/W4393118594,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:33,A022,forward,A Survey on Enhancing Causal Reasoning Ability of Large Language Models,Xin Li; Zhuo Cai; Shoujin Wang; Kun Yu; Fang Chen,2025,,openalex,W4411446567,https://openalex.org/W4411446567,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus.",papers.json
2026-03-15T13:43:33,A022,forward,GenAI and LLM for Financial Institutions: A Corporate Strategic Survey,Jun Xu,2024,,openalex,W4404466964,https://openalex.org/W4404466964,exclude,Corporate strategic survey on GenAI/LLM in financial institutions; background rather than direct trading-system contribution.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:33,A022,forward,A Comprehensive Review of Generative AI in Finance,David Kuo Chuen Lee; Chong Guan; Yinghui Yu; Qinxu Ding,2024,,openalex,W4401129340,https://openalex.org/W4401129340,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus.",papers.json
2026-03-15T13:43:33,A022,forward,FinTeam: A Multi-agent Collaborative Intelligence System for Comprehensive Financial Scenarios,Yingqian Wu; Qiushi Wang; Zefei Long; Rong Ye; Zhongtian Lu; Xianyin Zhang; Bingxuan Li; Wei Chen; Liwen Zhang; Zhongyu Wei,2025,,openalex,W4416532782,https://openalex.org/W4416532782,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.,papers.json
2026-03-15T13:43:33,A022,forward,Adaptive LLM-based multi-agent systems to enhance quantitative trading performance,En Cheng; Cheng-Jui Tseng; Hsueh‐Ting Chu,2026,,openalex,W7135075882,https://openalex.org/W7135075882,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.,papers.json
2026-03-15T13:43:36,A023,forward,"Large Language Models and Sentiment Analysis in Financial Markets: A Review, Datasets, and Case Study",Chenghao Liu; Arunkumar Arulappan; Ranesh Kumar Naha; Aniket Mahanti; Joarder Kamruzzaman; In-Ho Ra,2024,,openalex,W4401691580,https://openalex.org/W4401691580,exclude,"Finance-focused review with case study, but primarily background/survey rather than a direct trading-system contribution; excluded to keep the corpus scoped.",Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,On protecting the data privacy of Large Language Models (LLMs) and LLM agents: A literature review,Biwei Yan; Kun Li; Minghui Xu; Yueyan Dong; Yue Zhang; Zhaochun Ren; Xiuzhen Cheng,2025,,openalex,W4408051337,https://openalex.org/W4408051337,exclude,Security/privacy review on LLMs/agents; outside agentic trading scope.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,AI-powered Fraud Detection in Decentralized Finance: A Project Life Cycle Perspective,Bingqiao Luo; Zhen Zhang; Qian Wang; Anli Ke; Shengliang Lu; Bingsheng He,2024,,openalex,W4404700322,https://openalex.org/W4404700322,exclude,Fraud detection / DeFi risk management paper; not a trading/portfolio agent contribution.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,A Comprehensive Review of Generative AI in Finance,David Kuo Chuen Lee; Chong Guan; Yinghui Yu; Qinxu Ding,2024,,openalex,W4402685935,https://openalex.org/W4402685935,exclude,Broad review of generative AI in finance; background rather than a direct trading-system contribution.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Enhancing Investment Analysis: Optimizing AI-Agent Collaboration in Financial Research,Xuewen Han; Ningzhi Wang; Shangkun Che; Hongyang Yang; Kunpeng Zhang; Sean Xin Xu,2024,,openalex,W4404351494,https://openalex.org/W4404351494,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.,papers.json
2026-03-15T13:43:36,A023,forward,FinVision: A Multi-Agent Framework for Stock Market Prediction,Sorouralsadat Fatemi; Yuheng Hu,2024,,openalex,W4404369585,https://openalex.org/W4404369585,include,Imported as A050,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Multi-Agents are Social Groups: Investigating Social Influence of Multiple Agents in Human-Agent Interactions,Tianqi Song; Yugin Tan; Zicheng Zhu; Yibin Feng; Yi‐Chieh Lee,2025,,openalex,W4415260043,https://openalex.org/W4415260043,exclude,Generic multi-agent social interaction paper; outside finance/trading scope.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,AI in Investment Analysis: LLMs for Equity Stock Ratings,Kassiani Papasotiriou; Srijan Sood; Shayleen Reynolds; Tucker Balch,2024,,openalex,W4404350209,https://openalex.org/W4404350209,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.,papers.json
2026-03-15T13:43:36,A023,forward,Enhancing memory retrieval in generative agents through LLM-trained cross attention networks,Chul Un Hong; Qi He,2025,,openalex,W4410182127,https://openalex.org/W4410182127,exclude,Generic memory retrieval for generative agents; excluded as non-finance background.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Stock Market Forecasting: From Traditional Predictive Models to Large Language Models,Mahmoud Darwish; Ehab E. Hassanien; Amany H. B. Eissa,2025,,openalex,W4411640715,https://openalex.org/W4411640715,exclude,Broad forecasting survey rather than a direct trading-system contribution.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,FinSphere: a real-time stock analysis agent with instruction-tuned large language models and domain-specific tool integration,Shijie Han; J.W. Zhang; Yiqing Shen; Kang Yan; Hongguang Li,2025,,openalex,W4415938969,https://openalex.org/W4415938969,include,Imported as A051,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,"Large Language Model Agents for Investment Management: Foundations, Benchmarks, and Research Frontiers",P. Saha; Jingrao Lyu; A. Saxena; Tianjiao Zhao; Dhagash Mehta,2025,,openalex,W4416195096,https://openalex.org/W4416195096,include,Imported as A054,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Language Model Guided Reinforcement Learning in Quantitative Trading,Adam Darmanin; Vince Vella,2025,,openalex,W7130602908,https://openalex.org/W7130602908,exclude,Duplicate/already in corpus as A017 (Language Model Guided Reinforcement Learning in Quantitative Trading).,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Adaptive and Explainable Margin Trading via Large Language Models on Portfolio Management,Jingyi Gu; Junyi Ye; Guiling Wang; Wenpeng Yin,2024,,openalex,W4404369452,https://openalex.org/W4404369452,include,Imported as A052,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Interacting Large Language Model Agents. Bayesian Social Learning Based Interpretable Models,Adit Jain; Vikram Krishnamurthy,2025,,openalex,W4407127924,https://openalex.org/W4407127924,exclude,Generic multi-agent social learning model; outside finance/trading scope.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Understanding Users' Privacy Perceptions Towards LLM's RAG-based Memory,Shuning Zhang; Rongjun Ma; Ying Ma; Shixuan Li; Y. Xu; Xin Yi; Hewu Li,2025,,openalex,W4416273051,https://openalex.org/W4416273051,exclude,Privacy perceptions for RAG memory; outside trading system scope.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Emotion-Aware Decision Support System for Real-Time Financial Sentiment and Behavior-Based Trading Risk Advisory,Tristan Lim,2025,,openalex,W4408562466,https://openalex.org/W4408562466,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:36,A023,forward,Large Language Models as Simulated Human Investors: A Paradox of Model Sophistication,Jilin Wang; Yongxin Xu; L Zhang,2025,,openalex,W4413811579,https://openalex.org/W4413811579,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:36,A023,forward,Strategic Complexity and Behavioral Distortion: Retail Investing Under Large Language Model Augmentation,Dmitrii Gimmelberg; Iveta Ludviga,2025,,openalex,W4415953732,https://openalex.org/W4415953732,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:36,A023,forward,MENTOR: a multi-agent framework for event and narrative trend prediction with optimized reasoning,Liyuan Chen; Gaoguo Jia; Dongsheng Gu; Jiangpeng Yan; Yuhang Jiang; Xiu Li; Xiao‐Jun Zeng,2025,,openalex,W4416264533,https://openalex.org/W4416264533,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:36,A023,forward,Automated Trading Framework Using LLM-Driven Features and Deep Reinforcement Learning,Ive Botunac; Tomislav Petković; Jurica Bosna,2025,,openalex,W4417231658,https://openalex.org/W4417231658,include,Imported as A053,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Implementing domain-specific LLMs for strategic investment decisions: a retrospective case study comparing AI and human expertise,Mohamed A. Hamid,2025,,openalex,W4417232768,https://openalex.org/W4417232768,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.,papers.json
2026-03-15T13:43:36,A023,forward,A Survey on the Optimization of Large Language Model-based Agents,Shangheng Du; Dan Wang; Jinxin Shi; Zhentao Xie; Xin Jiang; Yanhong Bai; Liang He,2026,,openalex,W7125602480,https://openalex.org/W7125602480,exclude,Generic survey on optimizing LLM-based agents; outside finance/trading scope.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:36,A023,forward,Agentic AI Meets Fundamentalist Financial Analysis: Limits and Possibilities,João Nepomuceno; Eduardo Rottschaefer; Gabriel Assis; Thiago Castro Ferreira; Aline Paes,2026,,openalex,W7126053987,https://openalex.org/W7126053987,exclude,Manual reviewer exclusion: paywalled/unobtainable for this review round; will not be cited.,Forward snowballing (cited-by) via OpenAlex.,
2026-03-15T13:43:36,A023,forward,Memory poisoning attacks on retrieval-augmented Large Language Model agents via deceptive semantic reasoning,Jing Hao; Fanxiao Li; Yunyun Dong; Wei Zhou; Renyang Liu,2026,,openalex,W7126069362,https://openalex.org/W7126069362,exclude,Agent security/poisoning paper; outside finance/trading scope.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:37,A024,forward,"Investigating the impact of sentiments on stock market using digital proxies: Current trends, challenges, and future directions",T. Raghavendra Gupta; Shridev Devji; Ashish Kumar Tripathi,2025,,openalex,W4410090538,https://openalex.org/W4410090538,exclude,Survey/review on sentiment proxies and stock-market impact; background rather than direct trading-system contribution.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:37,A024,forward,Can large language models effectively process and execute financial trading instructions?,Yu Kang; Xin Yang; G. Y. WANG; Y.-C. Wang; Zhanyu Wang; M.T. Liu,2025,,openalex,W4416264522,https://openalex.org/W4416264522,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.,papers.json
2026-03-15T13:43:37,A024,forward,Adaptive LLM-based multi-agent systems to enhance quantitative trading performance,En Cheng; Cheng-Jui Tseng; Hsueh‐Ting Chu,2026,,openalex,W7135075882,https://openalex.org/W7135075882,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.,papers.json
2026-03-15T13:43:39,A025,forward,Empowering financial futures: Large language models in the modern financial landscape,Xinwei Cao; Shuai Li; Vasilios N. Katsikis; Ameer Tamoor Khan; Hailing He; Zhengping Liu; Lieping Zhang; Peng Chen,2024,,openalex,W4400980653,https://openalex.org/W4400980653,exclude,Broad landscape/survey-style finance-LLM paper; background rather than direct trading-system contribution.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:39,A025,forward,Harnessing ChatGPT for predictive financial factor generation: A new frontier in financial analysis and forecasting,Yuhan Cheng; Y. Zeng; Jie Zou,2024,,openalex,W4403587370,https://openalex.org/W4403587370,include,Imported as A058,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:39,A025,forward,LLM-Powered AI Agent Systems and Their Applications in Industry,Guannan Liang; Qianqian Tong,2025,,openalex,W4413180152,https://openalex.org/W4413180152,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:39,A025,forward,Generative AI Solutions to Empower Financial Firms,Shashank Shaurya Dubey; Vivek Astvansh; Praveen K. Kopalle,2024,,openalex,W4405930747,https://openalex.org/W4405930747,exclude,Broad corporate/industry discussion of GenAI for financial firms; background rather than direct trading-system contribution.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:39,A025,forward,The future of the mining industry with artificial intelligence,Walid K. Hasan; Mohammad Al-Fawa’reh; Matt Madelatparvar; Nima Fakhralmobasheri,2025,,openalex,W4407051562,https://openalex.org/W4407051562,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:39,A025,forward,"Quant 4.0: engineering quantitative investment with automated, explainable, and knowledge-driven artificial intelligence",Jian Guo; Saizhuo Wang; Lionel M. Ni; Heung‐Yeung Shum,2024,,openalex,W4405828000,https://openalex.org/W4405828000,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:39,A025,forward,QuantBench: benchmarking AI methods for quantitative investment from a full pipeline perspective,Saizhuo Wang; Hao Kong; Jiadong Guo; Fengrui Hua; Yiyan Qi; Wanyun Zhou; Jiahao Zheng; Xinyu Wang; Lionel M. Ni; Jian Guo,2025,,openalex,W4415960652,https://openalex.org/W4415960652,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:39,A025,forward,Can Large World Models in Finance Lead Us to Utopia?,Asimwe Yassin,2024,,openalex,W4396763874,https://openalex.org/W4396763874,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:39,A025,forward,Large investment model,Jian Guo; Heung‐Yeung Shum,2025,,openalex,W4416303648,https://openalex.org/W4416303648,exclude,Duplicate/already in corpus as A005 (Large investment model).,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:39,A025,forward,A survey on large language model-based alpha mining,Junjie Zhang; Shuoling Liu; Tengwen Zhang; Yuchen Shi,2025,,openalex,W4416303649,https://openalex.org/W4416303649,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus.",papers.json
2026-03-15T13:43:41,A026,forward,LLM-Powered AI Agent Systems and Their Applications in Industry,Guannan Liang; Qianqian Tong,2025,,openalex,W4413180152,https://openalex.org/W4413180152,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:41,A026,forward,Generative AI Solutions to Empower Financial Firms,Shashank Shaurya Dubey; Vivek Astvansh; Praveen K. Kopalle,2024,,openalex,W4405930747,https://openalex.org/W4405930747,exclude,Broad corporate/industry discussion of GenAI for financial firms; background rather than direct trading-system contribution.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:41,A026,forward,QuantBench: benchmarking AI methods for quantitative investment from a full pipeline perspective,Saizhuo Wang; Hao Kong; Jiadong Guo; Fengrui Hua; Yiyan Qi; Wanyun Zhou; Jiahao Zheng; Xinyu Wang; Lionel M. Ni; Jian Guo,2025,,openalex,W4415960652,https://openalex.org/W4415960652,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.,papers.json
2026-03-15T13:43:41,A026,forward,A survey on large language model-based alpha mining,Junjie Zhang; Shuoling Liu; Tengwen Zhang; Yuchen Shi,2025,,openalex,W4416303649,https://openalex.org/W4416303649,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus.",papers.json
2026-03-15T13:43:44,A027,forward,"A survey on large language model (LLM) security and privacy: The Good, The Bad, and The Ugly",Yifan Yao; Jinhao Duan; Kaidi Xu; Yuanfang Cai; Zhibo Sun; Yue Zhang,2024,,openalex,W4392353733,https://openalex.org/W4392353733,exclude,Generic LLM security/privacy survey; outside finance/trading scope.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:44,A027,forward,"A Survey on Large Language Models: Applications, Challenges, Limitations, and Practical Usage",Muhammad Usman Hadi; qasem al tashi; Rizwan Qureshi; Abbas Shah; Amgad Muneer; Muhammad Irfan; Anas Zafar; Muhammad Bilal Shaikh; Naveed Akhtar; Jia Wu; Seyedali Mirjalili,2023,,openalex,W4383737134,https://openalex.org/W4383737134,exclude,Generic LLM survey; excluded as non-finance background.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:44,A027,forward,A survey of GPT-3 family large language models including ChatGPT and GPT-4,Katikapalli Subramanyam Kalyan,2023,,openalex,W4389977189,https://openalex.org/W4389977189,exclude,Generic GPT-family survey; excluded as non-finance background.,Forward snowballing (cited-by) via OpenAlex.,papers.json
2026-03-15T13:43:44,A027,forward,Recommender Systems in the Era of Large Language Models (LLMs),Zihuai Zhao; Wenqi Fan; Jiatong Li; Yunqing Liu; Xiaowei Mei; Yiqi Wang; Zhen Wen; Fei Wang; Xiangyu Zhao; Jiliang Tang; Qing Li,2024,,openalex,W4394994587,https://openalex.org/W4394994587,exclude,"Recommender-systems survey, not finance/trading focused.",Forward snowballing (cited-by) via OpenAlex.,papers.json
