timestamp,stage,record_id,source,title,authors,year,venue,url,decision,reason,notes
2026-03-15T13:43:58,snowball_title_metadata,,snowballing_round6,Discovering Predictable Latent Factors for Time Series Forecasting,Jingyi Hou; Zhen Dong; Jiayu Zhou; Zhijie Liu,2023,,https://openalex.org/W4388854590,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:43:58,snowball_title_metadata,,snowballing_round6,An Effective Composite Investment Quantitative Strategy with Machine Learning Method,Jun Yu,2024,,https://openalex.org/W4399768558,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:43:58,snowball_title_metadata,,snowballing_round6,A Causal Stacking Hidden Markov Model for Time Series Forecasting,Hui Niu; Xinheng Li; Jian Li,2024,,https://openalex.org/W4402352066,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:43:58,snowball_title_metadata,,snowballing_round6,Asset Pricing Via the Conditional Variational Recurrent Autoencoder in Asian Market,Yilun Wang; Shengjie Guo,2024,,https://openalex.org/W4405175290,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Graph of Thoughts: Solving Elaborate Problems with Large Language Models,Maciej Besta; Nils Blach; Ales Kubicek; Robert Gerstenberger; Michał Podstawski; Lukas Gianinazzi; Joanna Gajda; Tomasz Lehmann; H. Niewiadomski; Piotr Nyczyk; Torsten Hoefler,2024,,https://openalex.org/W4393160302,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Large Language Models for Software Engineering: Survey and Open Problems,Angela Fan; Beliz Gokkaya; Mark Harman; Mitya Lyubarskiy; Shubho Sengupta; Shin Yoo; Jie M. Zhang,2023,,https://openalex.org/W4392414327,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,The rise and potential of large language model based agents: a survey,Zhiheng Xi; Wen-Xiang Chen; Xin Hua Guo; Wei He; Yiwen Ding; Boyang Hong; Ming Zhang; Junzhe Wang; Senjie Jin; Enyu Zhou; Rui Zheng; Xiaoran Fan; Xiao Wang; Limao Xiong; Y. Z. Zhou; Weiran Wang; Changhao Jiang; Yicheng Zou; Xiangyang Liu; Zhangyue Yin; Shihan Dou; Rongxiang Weng; Wenjuan Qin; Yongyan Zheng; Xipeng Qiu; Xuanjing Huang; Qi Zhang; Tao Gui,2025,,https://openalex.org/W4406800520,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Large language models empowered agent-based modeling and simulation: a survey and perspectives,Chen Gao; Xiaochong Lan; Nian Li; Yuan Yuan; Jingtao Ding; Zhilun Zhou; Fengli Xu; Yong Li,2024,,https://openalex.org/W4402901320,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,A review of large language models and autonomous agents in chemistry,Mayk Caldas Ramos; Christopher J. Collison; Andrew Dickson White,2024,,https://openalex.org/W4405185373,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Reasoning with Language Model Prompting: A Survey,Shuofei Qiao; Yixin Ou; Ningyu Zhang; Xiang Chen; Yunzhi Yao; Shumin Deng; Chuanqi Tan; Fei Huang; Huajun Chen,2023,,https://openalex.org/W4385569771,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Emotional intelligence of Large Language Models,Xuena Wang; Xueting Li; Zi Yin; Yue Wu; Jia Liu,2023,,https://openalex.org/W4388708748,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Reasoning with Language Model is Planning with World Model,Shibo Hao; Yi Gu; Haodi Ma; Joshua Hong; Zhen Wang; Daisy Wang; Zhiting Hu,2023,,https://openalex.org/W4389520747,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Drive as You Speak: Enabling Human-Like Interaction with Large Language Models in Autonomous Vehicles,Can Cui; Yunsheng Ma; Xu Cao; Wenqian Ye; Ziran Wang,2024,,https://openalex.org/W4394862768,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,"Receive, Reason, and React: Drive as You Say, With Large Language Models in Autonomous Vehicles",Can Cui; Yunsheng Ma; Xu Cao; Wenqian Ye; Ziran Wang,2024,,https://openalex.org/W4394595621,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,"LLM-Based Multi-Agent Systems for Software Engineering: Literature Review, Vision, and the Road Ahead",Junda He; Christoph Treude; David Lo,2025,,https://openalex.org/W4406325768,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Materials science in the era of large language models: a perspective,Ge Lei; R. Docherty; Samuel J. Cooper,2024,,https://openalex.org/W4399377978,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,From text to insight: large language models for chemical data extraction,Mara Schilling-Wilhelmi; Martiño Ríos-García; Sherjeel Shabih; M.V. Gil; Santiago Miret; Christoph T. Koch; J.A. Marquez; Kevin Maik Jablonka,2024,,https://openalex.org/W4405616956,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,ExpeL: LLM Agents Are Experiential Learners,Andrew Zhao; Daniel Huang; Quentin Xu; Matthieu Lin; Yong‐Jin Liu; Gao Huang,2024,,https://openalex.org/W4393160747,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,DriveLLM: Charting the Path Toward Full Autonomous Driving With Large Language Models,Yaodong Cui; Shucheng Huang; Jiaming Zhong; Zhenan Liu; Yutong Wang; Chen Sun; Bai Li; Xiao Wang; Amir Khajepour,2023,,https://openalex.org/W4388208052,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Evaluation of large language models for discovery of gene set function,Mengzhou Hu; Sahar Alkhairy; Ingoo Lee; Rudolf Pillich; Dylan Fong; Kevin R. Smith; Robin E. Bachelder; Trey Ideker; Dexter Pratt,2024,,https://openalex.org/W4404824622,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,A Quantitative and Qualitative Evaluation of LLM-Based Explainable Fault Localization,Sungmin Kang; Gabin An; Shin Yoo,2024,,https://openalex.org/W4400582623,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,LLM-Grounder: Open-Vocabulary 3D Visual Grounding with Large Language Model as an Agent,Jianing Yang; Xuweiyi Chen; Shengyi Qian; Nikhil Madaan; Madhavan Iyengar; David F. Fouhey; Joyce Chai,2024,,https://openalex.org/W4401416853,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Automatically Correcting Large Language Models: <i>Surveying the Landscape of Diverse Automated Correction Strategies</i>,Liangming Pan; Michael Saxon; Wenda Xu; Deepak Nathani; Xinyi Wang; William Yang Wang,2024,,https://openalex.org/W4396665924,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,"Integrating large language model and digital twins in the context of industry 5.0: Framework, challenges and opportunities",Chong Chen; K Zhao; Jiewu Leng; Chao Liu; Junming Fan; Pai Zheng,2025,,https://openalex.org/W4407325419,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Do Large Language Models Know What They Don’t Know?,Zhangyue Yin; Qiushi Sun; Qipeng Guo; Jiawen Wu; Xipeng Qiu; Xuanjing Huang,2023,,https://openalex.org/W4385571050,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,"AI Agents vs. Agentic AI: A Conceptual taxonomy, applications and challenges",Ranjan Sapkota; Konstantinos I. Roumeliotis; Manoj Karkee,2025,,https://openalex.org/W4413427262,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Stance Detection with Collaborative Role-Infused LLM-Based Agents,Xiaochong Lan; Chen Gao; Depeng Jin; Yong Li,2024,,https://openalex.org/W4399205331,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,Enhancing AI Systems with Agentic Workflows Patterns in Large Language Model,Aditi Singh; Abul Ehtesham; Saket Kumar; Tala Talaei Khoei,2024,,https://openalex.org/W4400491795,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:01,snowball_title_metadata,,snowballing_round6,A platform for the biomedical application of large language models,Sebastian Lobentanzer; Shaohong Feng; Noah Bruderer; Andreas Maier; A. Dı́az; Amy Strange; A. A. Ismail; Anton Kulaga; Aurélien Dugourd; Barbara Zdrazil; Bastien Chassagnol; Cyril Pommier; Daniele Lucarelli; Ellen M. McDonagh; Emma Verkinderen; Fernando M. Delgado-Chaves; Georg Fuellen; Hannah Sonntag; Jonatan Menger; Lionel Christiaen; Ludwig Geistlinger; Luna Zacharias Zetsche; M. C. Engelke; Megan E. McNutt; Melissa Harrison; Melissa Hizli; Nikolai Usanov; Patrick Baracho; Sebastian Beier; Stefan Boeing; Taru Muranen; Trang T. Le; Valeriia Dragan; Xiaoran Zhou; Yasmin Nielsen-Tehranchian; Yuyao Song; Cankun Wang; Jan Baumbach; J. Abreu-Vicente; Nils Krehl; Qin Ma; Thomas Lemberger; Julio Sáez-Rodríguez,2025,,https://openalex.org/W4406706905,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:03,snowball_title_metadata,,snowballing_round6,Reinforcement prompting for financial synthetic data generation,Xiangwu Zuo; Anxiao Jiang; Kaixiong Zhou,2024,,https://openalex.org/W4401283900,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:03,snowball_title_metadata,,snowballing_round6,Energy organization sentiment and oil return forecast,Minhyuk Jeong; Kwangwon Ahn,2024,,https://openalex.org/W4405041141,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:03,snowball_title_metadata,,snowballing_round6,Assessing Social Media’s Impact on Stock Market Predictions: Financial Sentiment Embedding Approaches,В. И. Иваненко,2023,,https://openalex.org/W4391557950,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:03,snowball_title_metadata,,snowballing_round6,Datasets for Large Language Models: A Comprehensive Survey,Yang Liu; Jiahuan Cao; Chongyu Liu; Kai Ding; Lianwen Jin,2024,,https://openalex.org/W4392402185,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:03,snowball_title_metadata,,snowballing_round6,Demand Forecasting: Integrating Textual and Market Data to Navigate Irregular Market Disruption,Nway Nway Aung; Yukang Mao; Chandra Suwandi Wijaya; Beck Ar; Miura Koji; Yosuke Tajika,2024,,https://openalex.org/W4406901341,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:03,snowball_title_metadata,,snowballing_round6,FinTeam: A Multi-agent Collaborative Intelligence System for Comprehensive Financial Scenarios,Yingqian Wu; Qiushi Wang; Zefei Long; Rong Ye; Zhongtian Lu; Xianyin Zhang; Bingxuan Li; Wei Chen; Liwen Zhang; Zhongyu Wei,2025,,https://openalex.org/W4416532782,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T13:44:06,snowball_title_metadata,,snowballing_round6,DeepFinLLM: an intelligent financial advisor unleashing strategic insights with large language models,Veerababu Reddy; N. Veeranjaneyulu,2025,,https://openalex.org/W4411324314,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,"A Review on Large Language Models: Architectures, Applications, Taxonomies, Open Issues and Challenges",Mohaimenul Azam Khan Raiaan; Md. Saddam Hossain Mukta; Kaniz Fatema; Nur Mohammad Fahad; Sadman Sakib; Most. Marufatul Jannat Mim; Jubaer Ahmad; Mohammed Eunus Ali; Sami Azam,2024,,https://openalex.org/W4391855109,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Exploring large language models for human mobility prediction under public events,Yuebing Liang; Yichao Liu; Xiaohan Wang; Zhan Zhao,2024,,https://openalex.org/W4401065398,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Data-driven stock forecasting models based on neural networks: A review,Wuzhida Bao; Yuting Cao; Yin Yang; Hangjun Che; Junjian Huang; Shiping Wen,2024,,https://openalex.org/W4401324765,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,GPT4MTS: Prompt-based Large Language Model for Multimodal Time-series Forecasting,Furong Jia; Kevin Wang; Yixiang Zheng; Defu Cao; Yan Liu,2024,,https://openalex.org/W4393145940,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,"A Review on Large Language Models: Architectures, Applications, Taxonomies, Open Issues and Challenges",Mohaimenul Azam Khan Raiaan; Md. Saddam Hossain Mukta; Kaniz Fatema; Nur Mohammad Fahad; Sadman Sakib; Most. Marufatul Jannat Mim; Jubaer Ahmad; Mohammed Eunus Ali; Sami Azam,2023,,https://openalex.org/W4387034760,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,"A Review on Large Language Models: Architectures, Applications, Taxonomies, Open Issues and Challenges",Mohaimenul Azam Khan Raiaan; Md. Saddam Hossain Mukta; Kaniz Fatema; Nur Mohammad Fahad; Sadman Sakib; Most. Marufatul Jannat Mim; Jubaer Ahmad; Mohammed Eunus Ali; Sami Azam,2023,,https://openalex.org/W4387034804,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,BERT4ST:: Fine-tuning pre-trained large language model for wind power forecasting,Zefeng Lai; Tangjie Wu; Xihong Fei; Qiang Ling,2024,,https://openalex.org/W4393216334,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Short-Term Electricity-Load Forecasting by deep learning: A comprehensive survey,Qi Dong; Rubing Huang; Chenhui Cui; Dave Towey; Ling Zhou; Jinyu Tian; Jianzhou Wang,2025,,https://openalex.org/W4410106730,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Survey on Foundation Models for Prognostics and Health Management in Industrial Cyber-Physical Systems,Ruonan Liu; Quanhu Zhang; Te Han; Boyuan Yang; Weidong Zhang; Shen Yin; Donghua Zhou,2024,,https://openalex.org/W4400487853,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Streamlining geoscience data analysis with an LLM-driven workflow,Jiyin Zhang; Cory Clairmont; Xiang Que; Wenjia Li; Weilin Chen; Chenhao Li; Xiaogang Ma,2024,,https://openalex.org/W4405695110,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Implementing a provincial-level universal daily industrial carbon emissions prediction by fine-tuning the large language model,Zhengyuan Feng; Yuheng Sun; Jun Ning; Shoujuan Tang; Guangxin Liu; Fangtao Liu; Yang Li; Lei Shi,2025,,https://openalex.org/W4406506351,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Can large language models effectively reason about adverse weather conditions?,Nima Zafarmomen; Vidya Samadi,2025,,https://openalex.org/W4408211945,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,LFLLM: A Large Language Model for Load Forecasting,Guolong Liu; Yan Bai; Keen Wen; Xinlei Wang; Yanli Liu; Gaoqi Liang; Junhua Zhao; Zhao Yang Dong,2024,,https://openalex.org/W4390658530,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Can foundation language models predict fluid dynamics?,G. Wang; Sibo Cheng,2025,,https://openalex.org/W4411580128,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Humans vs. large language models: Judgmental forecasting in an era of advanced AI,Mahdi Abolghasemi; Odkhishig Ganbold; Kristian Rotaru,2024,,https://openalex.org/W4403213148,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,GenG: An LLM-Based Generic Time Series Data Generation Approach for Edge Intelligence via Cross-Domain Collaboration,Xiaomao Zhou; Qingmin Jia; Yujiao Hu; Renchao Xie; Tao Huang; Fangfang Yu,2024,,https://openalex.org/W4401541343,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Explainable reasoning over temporal knowledge graphs by pre-trained language model,Qing Li; Guanzhong Wu,2024,,https://openalex.org/W4403017508,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Designing an artificial intelligence-enabled large language model for financial decisions,Anshul Saxena; Bikramjit Rishi,2025,,https://openalex.org/W4406998877,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,A novel attention-enhanced LLM approach for accurate power demand and generation forecasting,Zehuan Hu; Yuan Gao; Luning Sun; Masayuki MAE,2025,,https://openalex.org/W4410796807,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Unveiling dynamics in agricultural supply chain : A transformer-enhanced framework for commodity price modeling,Zelong Yi; Zhuomin Liang; Tongtong Xie; Yelin Fu; Yan Liu,2025,,https://openalex.org/W4415069590,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Empowered stock market forecasting using Large Language Model on social media content,Giancarlo Sperlí; Marta Assunta Sichinolfi,2025,,https://openalex.org/W4415186609,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:09,snowball_title_metadata,,snowballing_round6,Assessing How Large Language Models Can Be Integrated with or Used for Blockchain Technology: Overview and Illustrative Case Study,Jean Gilbert Mbula Mboma; Obed Tshimanga Tshipata; Witesyavwirwa Vianney Kambale; Kyandoghere Kyamakya,2023,,https://openalex.org/W4390189376,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:11,snowball_title_metadata,,snowballing_round6,Reinforcement Learning for Quantitative Trading,Shuo Sun; Rundong Wang; Bo An,2023,,https://openalex.org/W3203375555,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:11,snowball_title_metadata,,snowballing_round6,DoubleEnsemble: A New Ensemble Method Based on Sample Reweighting and Feature Selection for Financial Data Analysis,Chuheng Zhang; Yuanqi Li; Xi Chen; Y. J. Jin; Pingzhong Tang; Jian Li,2020,,https://openalex.org/W3126162951,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
